conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,89472E+18;Thu Feb 27 15:51:10 +0000 2025;0;@JhonSitorus_18 Penak toh zaman Bowo;1,89514E+18;;JhonSitorus_18;in;;0;0;0;https://x.com/Ind4hMaharani/status/1895139620410794074;1,60555E+18;Ind4hMaharani
1,89493E+18;Thu Feb 27 15:49:45 +0000 2025;0;@Mdy_Asmara1701 Gaji milyaran perbulan bukan masih kurang tp serakah cil;1,89514E+18;;Mdy_Asmara1701;in;;0;0;0;https://x.com/Ind4hMaharani/status/1895139264645767285;1,60555E+18;Ind4hMaharani
1,89499E+18;Thu Feb 27 15:47:10 +0000 2025;1;@Dennysiregar7 Kendaraan listrik mimpi wong atpm masih di beri luasa jor joran kluarin kendaraan bensin ntar th 2100 baru tu listrik masyrakat kita mayoritas pake;1,89514E+18;;Dennysiregar7;in;;0;0;1;https://x.com/Ind4hMaharani/status/1895138616051147199;1,60555E+18;Ind4hMaharani
1,89303E+18;Thu Feb 27 15:41:35 +0000 2025;0;@Dennysiregar7 Ud dipuji puji densi eh ternyata Jokowi lebih kuat ngikut lah retret akhirnya;1,89514E+18;;Dennysiregar7;in;;0;0;0;https://x.com/Ind4hMaharani/status/1895137209336111209;1,60555E+18;Ind4hMaharani
1,89463E+18;Thu Feb 27 15:37:44 +0000 2025;1;@JhonSitorus_18 Ga lah rus Gibran walkot sukses suara terbanyak pula lnjt wapres ya mudah aja persentasi. Itu mmg internal. tp klo Cek medsos lain Gibran sampe pantun;1,89514E+18;;JhonSitorus_18;in;;0;0;0;https://x.com/Ind4hMaharani/status/1895136240544162097;1,60555E+18;Ind4hMaharani
1,8951E+18;Thu Feb 27 15:20:13 +0000 2025;0;@L_dopa13 sama aku juga kasian lebih mirip keset pel aku di kosan;1,89513E+18;;L_dopa13;in;;0;0;0;https://x.com/LadyFurinaaa/status/1895131831231750382;1,48291E+18;LadyFurinaaa
1,89513E+18;Thu Feb 27 15:14:30 +0000 2025;1;˗ ˏ ˋ 𝐀 𝐜𝐨𝐧𝐞 𝐟𝐮𝐥𝐥 𝐨𝐟 𝐡𝐚𝐩𝐩𝐢𝐧𝐞𝐬𝐬. ˎˊ ˗ ━━━━━━━━━━━━━━━ ⌒*. Dearest @ajaibmembangun. ⌒*. Taiyaki Ice Cream &amp;;;;;;;;;;;
1,89472E+18;Thu Feb 27 14:44:25 +0000 2025;0;@memlati jangan lupa ppn 12%;1,89512E+18;;simjaeyuyn;in;;0;1;0;https://x.com/fullsyvn/status/1895122825574502628;2263611896;fullsyvn
1,89512E+18;Thu Feb 27 14:42:38 +0000 2025;0;yessss tapi make ini di jalan/trotoar berlobang negara dengan ppn 12% is a big no no ;1,89512E+18;;;in;;0;0;0;https://x.com/springbnn/status/1895122375232102664;1472117220;springbnn
1,89474E+18;Thu Feb 27 14:41:44 +0000 2025;0;@cakrawalasenj4 @jansen_jsp Berterima kasihlah pada yg bersebrangan dgn lau gegara mereka emak bapak kau gk jadi ngantri klo mau beli gas melon.. Ppn gk jadi 12% tapera ditunda penerapan nya UU pilkada terkait batas usia dibatalkan.. Bersyukur lha kau ANJ;1,89512E+18;;cakrawalasenj4;in;;0;0;0;https://x.com/JkntolwihDongo/status/1895122146470568155;1,61311E+18;JkntolwihDongo
1,89512E+18;Thu Feb 27 14:29:37 +0000 2025;0;min @kring_pajak saya hendak lapor PPN namun kenapa nilai LB 12/2024 dan PPN masukan 01/2025 nilainya tidak terakumulasi ya (kolom G)? sehingga pelaporannya menjadi Nihil. mohon infonya min. terima kasih https://t.co/w5Ud6cA0gg;1,89512E+18;https://pbs.twimg.com/media/GkzQqkNX0AArdYE.png;;in;;0;2;0;https://x.com/notyourbaehehe/status/1895119100013330529;1,11671E+18;notyourbaehehe
1,895E+18;Thu Feb 27 13:18:37 +0000 2025;0;@Ary_PrasKe2 Melebihi PPN 12 %..... ABADI PEJABAT2 INDONESIA KORUPSI2.. RAKYAT JADI SAPI PERAH.. BAYAR2 PAJAK.. DISISI LAIN KORUPSI MERAJALELA.. SRI MULYANI.. SEHARUSNYA DI GANTI.. TIKUS2 PEJABAT KEUANGAN TILEP2 UANG2 RAKYAT DI BIARKAN OLEH SRI MULIANI.;1,8951E+18;;Ary_PrasKe2;in;;0;0;0;https://x.com/NHenryp29864/status/1895101233393999889;1,70548E+18;NHenryp29864
1,8951E+18;Thu Feb 27 13:13:54 +0000 2025;4;kenapa ya muka nya bahlil jelek banget? mukanya mirip monyet.;1,8951E+18;;;in;;0;1;1;https://x.com/LadyFurinaaa/status/1895100045927788774;1,48291E+18;LadyFurinaaa
1,89508E+18;Thu Feb 27 12:15:24 +0000 2025;0;@ephemeradl maaf ya aku juga belinya tahun lalu sebelum ppn 12%;1,89509E+18;;ephemeradl;in;;0;1;0;https://x.com/Sapphirecove/status/1895085321261613476;3256788206;Sapphirecove
1,89459E+18;Thu Feb 27 12:07:38 +0000 2025;1;@akbarfaizal68 @erickthohir Sepakat;1,89508E+18;;akbarfaizal68;in;;0;0;0;https://x.com/Ind4hMaharani/status/1895083367047274820;1,60555E+18;Ind4hMaharani
1,89439E+18;Thu Feb 27 12:07:20 +0000 2025;0;@satriohendri Rasain Lo;1,89508E+18;;satriohendri;in;;0;0;0;https://x.com/Ind4hMaharani/status/1895083290677428274;1,60555E+18;Ind4hMaharani
1,895E+18;Thu Feb 27 12:06:32 +0000 2025;0;@ferrykoto Knp yg kritis sepi ya;1,89508E+18;;ferrykoto;in;;0;0;0;https://x.com/Ind4hMaharani/status/1895083090126778830;1,60555E+18;Ind4hMaharani
1,89442E+18;Thu Feb 27 12:01:34 +0000 2025;0;@Heraloebss Sikat terus para koruptor @KejaksaanRI ;1,89508E+18;;Heraloebss;in;;0;0;0;https://x.com/Ind4hMaharani/status/1895081842887532988;1,60555E+18;Ind4hMaharani
1,89503E+18;Thu Feb 27 11:59:24 +0000 2025;0;@TOM5helby Usut kebakaran kilang tersebut @KejaksaanRI;1,89508E+18;;TOM5helby;in;;0;0;0;https://x.com/Ind4hMaharani/status/1895081294465507333;1,60555E+18;Ind4hMaharani
1,89499E+18;Thu Feb 27 11:58:35 +0000 2025;9;@ekokuntadhi1 SPBU non Pertamina hny dikota besar Eko publik mah dipaksa aja didaerah stok pertalite ditulis kosong ya terpaksa isi pertamax lagi Uda biasa ditempat gw;1,89508E+18;;ekokuntadhi1;in;;0;0;1;https://x.com/Ind4hMaharani/status/1895081089108165037;1,60555E+18;Ind4hMaharani
1,89456E+18;Thu Feb 27 11:55:04 +0000 2025;0;@JhonSitorus_18 Sikat terus rus pe dicokok;1,89508E+18;;JhonSitorus_18;in;;0;0;0;https://x.com/Ind4hMaharani/status/1895080204487532730;1,60555E+18;Ind4hMaharani
1,89471E+18;Thu Feb 27 11:53:36 +0000 2025;0;@CakKhum Bukan Lo pikirin Anis kans 2029 gmn malah urusi yg mulia yth bapak presiden @jokowi dan Mbah Bowo @prabowo Mulu hidup presiden Jokowi ;1,89508E+18;;CakKhum;in;;0;0;0;https://x.com/Ind4hMaharani/status/1895079835648827517;1,60555E+18;Ind4hMaharani
1,895E+18;Thu Feb 27 11:47:33 +0000 2025;1;@msaid_didu Didu tua Bangka ada ada aja Bukan pikirin sipujaan Anis gmn kans 2029 malah sibuk urusi yg mulia yth bapak presiden @jokowi dan Mbah @prabowo hidup presiden Jokowi;1,89508E+18;;msaid_didu;in;;0;0;0;https://x.com/Ind4hMaharani/status/1895078312764121104;1,60555E+18;Ind4hMaharani
1,89503E+18;Thu Feb 27 11:43:45 +0000 2025;1;@icedyakult Mana PPN mau dinaikin lagi 12% WKWKWKWKWKWK bakalan berapa tuh harganya ;1,89508E+18;;secercahmewing;in;;0;0;0;https://x.com/gearcloudy/status/1895077357637247141;1,63182E+18;gearcloudy
1,89505E+18;Thu Feb 27 10:13:56 +0000 2025;1;@ArgentianaA Indomie semenjak ada isu PPN 12% kemasannya mengecil;1,89505E+18;;ArgentianaA;in;;0;1;0;https://x.com/3Reflian_fam/status/1895054752964321732;1,63689E+18;3Reflian_fam
1,89434E+18;Thu Feb 27 10:04:47 +0000 2025;0;@kring_pajak inti masalahnya ya pada sistem tarif ppn nya di lock 11% apabila fp acuan diterbitkan di efaktur otomatis secara sistem masih pakai perkalian ppn 11% dan disesuaikan pun sesuai dengan perkalian 12% ketika diupload eror tidak sesuai dengan inv;1,89505E+18;;yahahafly;in;;0;0;0;https://x.com/yahahafly/status/1895052453726589386;1,89434E+18;yahahafly
1,89434E+18;Thu Feb 27 10:01:47 +0000 2025;0;@kring_pajak Bagian yang saya capture itu saya ingin menunjukan klo tarif ppn nya 11% itu di lock tidak bisa diganti 12% pada saat saya input manual nilai PPN nya dari perkalian 12% dan sesuai yang mintax sebutkan terus saya upload muncul eror digambar se;1,89505E+18;;kring_pajak;in;;0;3;0;https://x.com/yahahafly/status/1895051697032159302;1,89434E+18;yahahafly
1,89504E+18;Thu Feb 27 09:25:29 +0000 2025;4;Belum puas juga nyiksa rakyat dgn PPN naik 12% oplosan BBM korupsi bansos dan anggaran gelap COVID-19 yg blm tuntas kini emas rakyat masih mau diincar jg jadi modal negara. Rakyat udah tau klo petinggi negara ini isinya BANGSAT semua.! https://t.co/n7f97vxcG5;1,89504E+18;https://pbs.twimg.com/ext_tw_video_thumb/1895042446863761408/pu/img/ZKTADbYbZA3r3VZB.jpg;;in;;0;0;3;https://x.com/__PASMANTAP/status/1895042559443083429;1,53813E+18;__PASMANTAP
1,89504E+18;Thu Feb 27 09:17:54 +0000 2025;0;@kring_pajak mau tanya kenapa di SPT PPN induk di bagian penyerahan kenapa bisa berbeda dgn rinciannya ?;1,89504E+18;;kring_pajak;in;;0;2;0;https://x.com/12whatsmyname/status/1895040652628684928;1,22671E+18;12whatsmyname
1,89502E+18;Thu Feb 27 09:09:33 +0000 2025;0;@arman_jofan7 @nat_diklofenak @DitjenPajakRI @kring_pajak nipuuuu nipuuuu hiii penipuuuu;1,89504E+18;;arman_jofan7;in;;0;0;0;https://x.com/LadyFurinaaa/status/1895038549914984587;1,48291E+18;LadyFurinaaa
1,89477E+18;Thu Feb 27 09:04:30 +0000 2025;1;@LeeYuno489056 @closedhuman0 kan ada ppn loh kakak yg naik kemarin 12% :);1,89504E+18;;LeeYuno489056;in;;0;3;0;https://x.com/O0191224/status/1895037281230299531;1,10509E+18;O0191224
1,89503E+18;Thu Feb 27 08:56:14 +0000 2025;0;enggak bakalan pernah lupa gw nanya gimana kondisi kantor yang mau naikin ppn jadi 12% terus gw malah diceramahin itung itungan enggak ada otak + omongan enggak napak lain lainnya yang bikin gw ngebayangin kalo dia berani ngomong ini langsung irl udah gw jambak orangnya.;1,89504E+18;;clzkaksnvkek;in;;0;1;0;https://x.com/clzkaksnvkek/status/1895035201975394803;7,22725E+17;clzkaksnvkek
1,89503E+18;Thu Feb 27 08:55:56 +0000 2025;0;coretax + ppn 11/12 bunuh gue lgsg aja dah;1,89504E+18;;daiscream_my;in;;0;0;0;https://x.com/daiscream_my/status/1895035123319677039;1,57457E+18;daiscream_my
1,89434E+18;Thu Feb 27 08:51:52 +0000 2025;0;@yahahafly Hai Kak. Mohon maaf atas ketidaknyamanannya ya Kak. Pastikan FP yg diretur (PK yg diterbitkan oleh penjual) yg diterbitkan melalui e-faktur desktop pada kolom DPP sudah terisi dengan nilai 11/12 dari harga jualnya dan pada kolom PPN yg terutang;1,89503E+18;;yahahafly;in;;0;1;0;https://x.com/kring_pajak/status/1895034102891585997;4564565058;kring_pajak
1,89503E+18;Thu Feb 27 08:50:02 +0000 2025;0;@kring_pajak sore Kak mau tanya kalo dpp nilai lain boleh enggak yah nilai beda dr hasil 11/12 misalnya angka 11/12 itu 1.083.896 tapi saya buat dpp nilai nya 1.083.898 supaya ppn dan dpp di tambah sama dgn inv krn include ppn invnya;1,89503E+18;;kring_pajak;in;;0;1;0;https://x.com/SwdYu273387/status/1895033640163385706;1,71026E+18;SwdYu273387
1,89502E+18;Thu Feb 27 08:49:44 +0000 2025;2;@Eris_Markov Mahall itupun ukuran cma 5cm doang deh klo yang 7cm naik dkit. Jdi emang make sense klo epoxy sekitar 70an gitu dijual imo. Jgn lpa bbrapa vendor tuh kenain 12% ppn lho jdi yaa 35 x 1.12 =39.2 Segitulah . Belom ongkir dan kalau ada packaging ;1,89503E+18;;Eris_Markov;in;;0;0;0;https://x.com/alatuskong/status/1895033565425082383;800797782;alatuskong
1,8947E+18;Thu Feb 27 08:43:34 +0000 2025;0;@ardeks Hai Kak. Apakah transaksi yang dilakukan sesuai Pasal 3 PMK 131/2024? Jika ya PPN terutang sebagaimana dimaksud pdihitung dengan cara mengalikan tarif 12% dengan Dasar Pengenaan Pajak berupa nilai lain yakni sebesar 11/12 dari nilai impor harga ju;1,89503E+18;;ardeks;in;;0;0;0;https://x.com/kring_pajak/status/1895032012668592482;4564565058;kring_pajak
1,89474E+18;Thu Feb 27 08:27:05 +0000 2025;0;@ahmadsyahrul_03 @tanyakanrl Kalau demo cuma ampe sore itu PPN tetep 12% tolol. Itu RUU Pilkada tempo hari tidak dibatalkan tolol.;1,89503E+18;;ahmadsyahrul_03;in;;0;1;0;https://x.com/m_harry59032/status/1895027864703246693;1,80739E+18;m_harry59032
1,89503E+18;Thu Feb 27 08:23:02 +0000 2025;0;Kabar Gembira! Tiket kereta tidak dikenakan PPN 12%Gaes! Tiket kereta api nggak dikenakan PPN 12% ya. Jadi perjalanan kamu tetap hemat. Mau liburan ke tempat seru atau cuma buat perjalanan harian semuanya tetap ramah di kantong! Naik kereta api emang jadi pilihan;1,89503E+18;;TramMoverINKA;in;;0;1;0;https://x.com/TramMoverINKA/status/1895026844241719520;1,60213E+18;TramMoverINKA
1,88626E+18;Thu Feb 27 08:00:02 +0000 2025;0;@rianazila Hai Kak. Pada bagian detail transaksi saat membuat Faktur Pajak di Coretax: -DPP yang digunakan tetap DPP full (bukan DPP nilai lain);;;;;;;;;;;
1,89498E+18;Thu Feb 27 07:59:03 +0000 2025;0;@arizkysyani Klo naik 12% ppn soalnya dhan;1,89502E+18;;arizkysyani;in;;0;1;0;https://x.com/setyoaaji/status/1895020809145721072;78791833;setyoaaji
1,89502E+18;Thu Feb 27 07:42:06 +0000 2025;0;@kring_pajak mau tanya klo sertel badan exp di des 24. posisi spt ppn masa des belum terlapor (ada LB). apakah tetap harus perpanjangan sertel badan tsb di KPP? lalu utk prosesnya krn des blm terlapor apa bs dilaporkan saja dulu utk masa jan2025 lalu di l;1,89502E+18;;kring_pajak;in;;0;2;0;https://x.com/12whatsmyname/status/1895016545719591080;1,22671E+18;12whatsmyname
1,89468E+18;Thu Feb 27 07:26:44 +0000 2025;0;@WawanNstgn Hai Kak. Apakah yang Kakak maksud terkait besaran tertentu atas jasa ekspedisi/pengiriman? Sesuai PMK 11 Tahun 2025 untuk PPN dengan besaran tertentu dihitung dengan cara perkalian 10% x 11/12 x 12% dikalikan dengan Harga Jual/ Penggantian. Ko;1,89501E+18;;WawanNstgn;in;;0;2;0;https://x.com/kring_pajak/status/1895012677812207791;4564565058;kring_pajak
1,89467E+18;Thu Feb 27 07:18:59 +0000 2025;0;@_gallagherrrrr Hai Kak. Tombol buat FP akan muncul jika Kakak login menggunakan akun PIC atau WP OP yg diberikan role sebagai drafter FP dan kemudian impersonate ke WP Badan PKP-nya. Jika tarif PPN tidak otomatis muncul 12% silakan coba: 1. clear cache d;;;;;;;;;;;
1,89129E+18;Thu Feb 27 06:54:59 +0000 2025;0;@sweet_candy017 Hai Kak. Jika barang tidak termasuk kategori barang mewah maka DPP menggunakan nilai lain 11/12 dari harga jual atau nilai penggantian PPN 12%. Sehingga PPN efektif adalah 11% dari harga jual. Untuk data prepopulated jika yang muncul harga;1,895E+18;;sweet_candy017;in;;0;0;0;https://x.com/kring_pajak/status/1895004685549085064;4564565058;kring_pajak
1,895E+18;Thu Feb 27 06:54:06 +0000 2025;0;@exvizy808 shell kalo antri ga enak soalnya bayarnya di kasir jadi makin lama belom input membernya belom kalo bayarnya pake non tunai wkwokwow dulu sering kena complain cs gara2 emg lama antriannya ;1,895E+18;;exvizy808;in;;0;1;0;https://x.com/LadyFurinaaa/status/1895004462823153896;1,48291E+18;LadyFurinaaa
1,89499E+18;Thu Feb 27 06:15:35 +0000 2025;0;@tvOneNews Sudah beberapa bulan bpk ini menjabat namun belum terlihat kebijakan yg menguntungkan rakyat kecuali naiknya PPN 12% yg skg dampaknya menyerang semua harga kebutuhan pokok naik wkwkw anjg;1,89499E+18;;tvOneNews;in;;0;0;0;https://x.com/olebee11/status/1894994772244471884;1,61777E+18;olebee11
1,89457E+18;Thu Feb 27 06:14:54 +0000 2025;0;@ardisatriawan *Sisa dari 58% karena udah dikibulin ppn 12% mbg busuk dan efisiensi pendidikan . Mereka tetap joget Dan skrg dikibulin beli bensin.;1,89499E+18;;ardisatriawan;in;;0;0;0;https://x.com/MIamcow92129/status/1894994597794980145;1,64309E+18;MIamcow92129
1,89498E+18;Thu Feb 27 05:01:19 +0000 2025;0;Mulai 12 Februari 2025 akses e-Faktur Desktop kembali dibuka untuk PKP. Namun perlu dicatat bahwa aplikasi ini belum otomatis menyesuaikan tarif PPN 12%. Oleh karena itu perlu dilakukan penyesuaian secara manual pada DPP &amp;;;;;;;;;;;
1,89497E+18;Thu Feb 27 04:39:46 +0000 2025;0;@kring_pajak hallo siang saya mau buat fp uang muka total 30jt termasuk pajak. Di uang muka dan dpp kan nominal yang tercantum 11/12 dari DPP ya kak yaitu 24.774.775 tapi setelah dijumlahkan dengan ppn 2.972.973 totalnya jadi 27.747.748 ngga 30jt. Gapapak;1,89497E+18;;kring_pajak;in;;0;1;0;https://x.com/theblessedjars/status/1894970659421462801;1,76561E+18;theblessedjars
1,89497E+18;Thu Feb 27 04:39:21 +0000 2025;1;Kak maaf mau tanya kan saya mau buat SPT PPN di coretax ya. Terus setelah saya hitung nominal di kolom DPP lain tidak sama dengan nominal di kolom DPP yang dikalikan 11/12. Itu bagaimana ya? Saya gabisa ubah-ubah nominal nya juga @kring_pajak;1,89497E+18;;;in;;0;1;0;https://x.com/euvonnia/status/1894970552726757774;1,35473E+18;euvonnia
1,89468E+18;Thu Feb 27 04:03:12 +0000 2025;1;@asanyeo256 Hai Kak. Untuk PPNJLN (PPN atas Jasa Luar Negeri) tarifnya saat ini 12% dengan DPP Nilai lain yaitu 11/12 dari nilai impor harga jual atau penggantian sepanjang memenuhi pasal 3 PMK 131/2024. Tks*Lhaq;1,89496E+18;;asanyeo256;in;;0;0;0;https://x.com/kring_pajak/status/1894961454547378595;4564565058;kring_pajak
1,89496E+18;Thu Feb 27 03:49:20 +0000 2025;0;Halo min memang jasa pemasangan atap sudah kena PPN 12% ya? @kring_pajak;1,89496E+18;;;in;;0;1;0;https://x.com/fayaabc/status/1894957967654715807;1,5235E+18;fayaabc
1,8946E+18;Thu Feb 27 03:32:54 +0000 2025;0;@dewiradeww Hai Kak. Untuk Tahun 2025 Tarif PPN-nya adalah 12%. Namun untuk selain barang mewah sesuai PMK-131 Tahun 2024 untuk DPP Impor dengan menggunakan pengaturan Dasar Pengenaan Pajak (DPP) Nilai Lain sebesar 11/12 dari nilai impor. Sehingga tarif e;1,89495E+18;;dewiradeww;in;;0;0;0;https://x.com/kring_pajak/status/1894953830493921698;4564565058;kring_pajak
1,88272E+18;Thu Feb 27 03:16:34 +0000 2025;0;@itsmyx30_ @DitjenPajakRI Hai Kak Jika penyerahan ke Kawasan Berikat tersebut selain barang mewah dan mendapat Fasilitas PPN tidak dipungut maka memang menggunakan kode 07 dengan DPP Nilai Lain sesuai PER-1/PJ/2025 DPP disesuaikan 11/12 dari harga jual de;1,89495E+18;;itsmyx30_;in;;0;0;0;https://x.com/kring_pajak/status/1894949719690092606;4564565058;kring_pajak
1,89495E+18;Thu Feb 27 03:11:59 +0000 2025;0;@KemensosRI @prabowo *kerja;1,89495E+18;;0x0xeasy;in;;0;0;0;https://x.com/0x0xeasy/status/1894948568328458492;1,79039E+18;0x0xeasy
1,89495E+18;Thu Feb 27 03:11:41 +0000 2025;0;@KemensosRI liat kejar yang bener tolol gue capek-capek bayar pajak. Rakyat kaga elu perhatiin sama sekali @prabowo Ndut bego liat lagi dilapang.;1,89495E+18;;KemensosRI;in;;0;1;0;https://x.com/0x0xeasy/status/1894948493044953491;1,79039E+18;0x0xeasy
1,89494E+18;Thu Feb 27 02:48:54 +0000 2025;0;@kring_pajak pagi min ku mau tanya udah beberapa hari ini mau coba buat SPT untuk masa PPN Januari 2025 periode dan tahun pajak tidak keluar terus ya selalu begini. Apakah masih ada kendala? https://t.co/UcD3FReFsG;1,89494E+18;https://pbs.twimg.com/media/GkwwZViaoAEAjWK.jpg;kring_pajak;in;;0;2;0;https://x.com/utami_dewi12/status/1894942758059843655;1,57251E+18;utami_dewi12
1,89492E+18;Thu Feb 27 02:45:46 +0000 2025;127;@uyoktweet Masalah demi masalah belum genap 6 bulan di pemerintahan Prabowo ini: 1. Revisi undang2 pilkada 2. PPN 12% 3. Pagar Laut 4. LPG 3kg 5. Efisiensi untuk danantara 6. Sukatani 7. Oplosan pertamax 8. Lanjut...terus...gelap 9. 10. 11. 12. 13...;1,89494E+18;;uyoktweet;in;;0;1;14;https://x.com/totopethul2/status/1894941971439026328;1,60357E+18;totopethul2
1,89494E+18;Thu Feb 27 02:42:21 +0000 2025;1;@kring_pajak pagi Kak mau tanya kalo saya penjualan include ppn seharusnya kalo 11/12 nominalnya 49.945.942 boleh enggak kalo dpp nilai 49.945.987 krn supaya pas nilai ppn di tambah dpp sesuai dengan yg di bayarkan;1,89494E+18;;kring_pajak;in;;0;1;0;https://x.com/SwdYu273387/status/1894941110650446313;1,71026E+18;SwdYu273387
1,89493E+18;Thu Feb 27 02:00:44 +0000 2025;0;Gently reminder bsok disc listrik 50% atas kompensasi PPN 12% akan berakhir gini amat jadi WNI pantekk #IndonesiaGelap #PertamaxOplosan #PertaminaSarangKoruptor;1,89493E+18;;;in;;0;0;0;https://x.com/noma_den/status/1894930636865241576;156292006;noma_den
1,89493E+18;Thu Feb 27 01:59:37 +0000 2025;0;@kring_pajak tarif PPN untuk Penyerahan Kendaraan Barang Mewah Januari itu 11% ata 12% min? Sesuai PMK 131 2024;1,89493E+18;;kring_pajak;in;;0;1;0;https://x.com/solusiacc81/status/1894930354961817984;1,87444E+18;solusiacc81
1,89456E+18;Thu Feb 27 01:52:02 +0000 2025;0;Open joki tugas dan ujian Wa: https://t.co/mNRIdeYAeE 1.Brevet SPT dan pajak 3.MANAJEMEN PAJAK 4.AKUNTANSI PAJAK 5.SPT PPN PPH 6.BEA CUKAI 7.PPN PPB BPHTB 8.PAJAK DAERAH 9.HUKUM PAJAK 10.MAKALAH 11.Tugas akhir jurnal 12.essai 13.KUP 14.Analisis kasus #zonauang #jokitugas https://t.co/6OI2Li2SzE;1,89493E+18;https://pbs.twimg.com/media/GkwjYITXUAAGChZ.jpg;JokiHallo;in;;0;1;0;https://x.com/JokiHallo/status/1894928447283306658;1,49025E+18;JokiHallo
1,89436E+18;Thu Feb 27 00:44:32 +0000 2025;0;@artant0 Emang.;1,89491E+18;;;in;;0;0;0;https://x.com/0x0xeasy/status/1894911458326331656;1,79039E+18;0x0xeasy
1,8949E+18;Thu Feb 27 00:11:35 +0000 2025;0;Kalau ga gitu PPN udah 12% dan gas masih langka;1,8949E+18;;;in;;0;0;0;https://x.com/nikooesw/status/1894903168422822041;2954075516;nikooesw
1,89302E+18;Wed Feb 26 23:26:53 +0000 2025;0;@songmkin Maaf ya kalau tingkat kepekaan aku di tahun ini menurun 12% udah kayak PPN. Soalnya aku kira kamu lagi kodein si Seungcheol Seungcheol itu. ;1,89489E+18;;songmkin;in;;0;0;0;https://x.com/zhaoroosy/status/1894891916837507326;1,26556E+18;zhaoroosy
1,89476E+18;Wed Feb 26 22:49:18 +0000 2025;0;@50Kuasa @Catatan_ali7 @bahlillahadalia @NenkMonica @21_mozza @Mdy_Asmara1701 @MichelAdam717 @MichelAdam7__ @124hmahHastuti1 @cobeh2022 @choymarkochoy @TomJerr92667042 Kaum 58 pada kemana ya? Menghilang karena blm cair atau lagi pada Happy menikmati PPN 1;1,89488E+18;https://pbs.twimg.com/media/Gkv5jQoWgAAqaXW.jpg;50Kuasa;in;;0;0;1;https://x.com/DMieaceh80579/status/1894882460154110454;1,81351E+18;DMieaceh80579
