conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,88497E+18;Thu Jan 30 14:40:26 +0000 2025;0; apa hubungannya blas? Wkakakaka...;1,88497E+18;;;in;Tangerang, Indonesia;0;0;0;https://x.com/0x0xeasy/status/1884974959707193804;1,79039E+18;0x0xeasy
1,88483E+18;Thu Jan 30 14:39:43 +0000 2025;0;@barengwarga Minimal pisang nya Sunpride nasi banyak daging astaghfirullah sama sayur.;1,88497E+18;;barengwarga;in;Tangerang, Indonesia;0;0;0;https://x.com/0x0xeasy/status/1884974782376296833;1,79039E+18;0x0xeasy
1,8848E+18;Thu Jan 30 14:38:20 +0000 2025;0;@neVerAl0nely Tolol bgt parcok ini ;1,88497E+18;;neVerAl0nely;in;;0;0;0;https://x.com/akhmadxfauzi/status/1884974433078845706;405265625;akhmadxfauzi
1,88497E+18;Thu Jan 30 14:34:52 +0000 2025;1;@CNNIndonesia Takut menaikan PPN 12% solusinya anggaran kementerian yg dipotong salahnya dulu kenapa dia membentuk kabinet obesitas;1,88497E+18;;CNNIndonesia;in;jakarta;0;0;0;https://x.com/Bud_Cavalera/status/1884973560520994951;1055612952;Bud_Cavalera
1,88497E+18;Thu Jan 30 14:27:12 +0000 2025;0;Awal 2025 Industri Manufaktur Masih Tertekan Akibat Isu PPN 12% Pada awal 2025 industri manufaktur masih tertekan lantaran pengurangan produksi sebagai respons rencana kenaikan Pajak Pertambahan Nilai (PPN) menjadi 12% oleh pemerintah. https://t.co/dLvxSuz2tH https://t.co/n05eQUgeME;1,88497E+18;https://pbs.twimg.com/media/GijDtSiWYAAceW5.jpg;;in;Solo, Central Java, Indonesia;0;0;0;https://x.com/soloposdotcom/status/1884971631765782906;155169715;soloposdotcom
1,88497E+18;Thu Jan 30 14:26:53 +0000 2025;0;Aksi Kamisan di Semarang Soroti 100 Hari Prabowo-Gibran Aksi Kamisan di Semarang tepatnya di depan Kantor Gubernur Jateng mengkritik kebijakan 100 hari Prabowo-Gibran. Isu PPN 12% deforestasi dan reformasi Polri disorot massa. https://t.co/M7BJG1J8UW https://t.co/cjqdWJ8OLJ;1,88497E+18;https://pbs.twimg.com/media/GijDopjXcAA8vvs.jpg;;in;Solo, Central Java, Indonesia;0;0;0;https://x.com/soloposdotcom/status/1884971550161428887;155169715;soloposdotcom
1,88497E+18;Thu Jan 30 14:18:34 +0000 2025;0;PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN meskipun sempat muncul wacana kenaikan PPN hingga 12%. Adapun pembebasan Pajak Pertambahan Nilai (PPN) pada layanan angkutan air termasuk penyeberangan menjadi langk https://t.co/PeSsFBkDWN;1,88497E+18;https://pbs.twimg.com/media/GijBuutakAACxFN.jpg;;in;;0;0;0;https://x.com/BUMNKrwng_Beda/status/1884969456113447075;1,43196E+18;BUMNKrwng_Beda
1,88497E+18;Thu Jan 30 14:06:55 +0000 2025;0;ASDP pastikan layanan penyeberangan tetap bebas PPN meski ada wacana kenaikan hingga 12%. Ini langkah strategis untuk menjaga tarif tetap terjangkau &amp;;;;;;;;;;;
1,88494E+18;Thu Jan 30 13:58:25 +0000 2025;0;@wunaogi 211 exc ppn 12%;1,88496E+18;;wunaogi;in;;0;0;0;https://x.com/hirunkitw/status/1884964385527120186;8,83663E+17;hirunkitw
1,88496E+18;Thu Jan 30 13:50:52 +0000 2025;0;PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN meskipun sempat muncul wacana kenaikan PPN hingga 12%. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #KenaikanPPN12% #LayananASDP #logistiknasional https://t.co/ytbYpgxVg2;1,88496E+18;https://pbs.twimg.com/media/Gii7ZEQbgAAjDIq.jpg;;in;;0;0;0;https://x.com/BumnRapiJypr/status/1884962486446850201;1,66597E+18;BumnRapiJypr
1,88496E+18;Thu Jan 30 13:37:04 +0000 2025;0;Bisa lah win juga triple win mau juga.;1,88496E+18;;;in;Tangerang, Indonesia;0;0;0;https://x.com/0x0xeasy/status/1884959013819039967;1,79039E+18;0x0xeasy
1,88496E+18;Thu Jan 30 13:36:40 +0000 2025;0;Banyak wishlist apalagi sekarang punya anak.;1,88496E+18;;;in;Tangerang, Indonesia;0;0;0;https://x.com/0x0xeasy/status/1884958913994666350;1,79039E+18;0x0xeasy
1,88496E+18;Thu Jan 30 13:30:45 +0000 2025;0;Bisa gak ya nyentuh 4 digit?. Bisain lah bismillahirrahmanirrahim.;1,88496E+18;;;in;Tangerang, Indonesia;0;0;0;https://x.com/0x0xeasy/status/1884957425515876655;1,79039E+18;0x0xeasy
1,88496E+18;Thu Jan 30 13:29:16 +0000 2025;0;Alhamdulillah tabungan mulai naik lagi.;1,88496E+18;;;in;Tangerang, Indonesia;0;0;0;https://x.com/0x0xeasy/status/1884957051459424651;1,79039E+18;0x0xeasy
1,88496E+18;Thu Jan 30 13:27:50 +0000 2025;0;Sumpah bukan bergizi ini mah.;1,88496E+18;;;in;Tangerang, Indonesia;0;0;0;https://x.com/0x0xeasy/status/1884956692494069843;1,79039E+18;0x0xeasy
1,88495E+18;Thu Jan 30 13:19:14 +0000 2025;14;@amndzahra Mah suka sama yang lebih muda gak? (Akulah maksudnya) ️;1,88495E+18;;amndzahra;in;Westeros;0;0;0;https://x.com/halorsj/status/1884954527864066529;1,13539E+18;halorsj
1,88495E+18;Thu Jan 30 13:03:51 +0000 2025;0;WTS WTB READY NETFLIX VIDIO DISNEY CANVA VIU WETV IQIYI APPLEMUSIC YOUTUBE PRIME BSTATION LOKLOK YOUKU HBO GO GET CONTACT SCRIBD CHATGPT SEWA ZOOM PRO MAU BELI? GAS KE LiNK https://t.co/5uvFfL9Grj t. lady koas Gus Miftah PPN 12% Gaza seungkwan #zonauang #zonajajan 114 https://t.co/vU4HGMP7I1;1,88495E+18;https://pbs.twimg.com/media/GiiwoMgaYAAiYde.jpg;;in;;0;0;0;https://x.com/narrowxed/status/1884950656412467204;3073305182;narrowxed
1,88492E+18;Thu Jan 30 13:00:03 +0000 2025;0;@indosupporter Sama;1,88495E+18;;indosupporter;in;;0;0;0;https://x.com/Thaharizieq3/status/1884949697678512495;1,40579E+18;Thaharizieq3
1,88494E+18;Thu Jan 30 12:46:21 +0000 2025;0;@jjajelly 50juta potong ppn 12%;1,88495E+18;;jjajelly;in;ᡴꪫ;0;0;0;https://x.com/keikberrie/status/1884946251722199315;1,60869E+18;keikberrie
1,88495E+18;Thu Jan 30 12:43:43 +0000 2025;1;@KemenkeuRI apa Gak Kaget Vietnam PPN 8% Singapore PPN 9% Malaysia PPN untuk Barang 10% &amp;;;;;;;;;;;
1,88492E+18;Thu Jan 30 12:33:51 +0000 2025;0;@manarhidayat Pasti dan mesti tidak paham hitung kalkulasi;1,88494E+18;;manarhidayat;in;;0;0;0;https://x.com/Thaharizieq3/status/1884943107172753822;1,40579E+18;Thaharizieq3
1,8849E+18;Thu Jan 30 12:33:02 +0000 2025;2;@Franken_blues Mengikuti logika ini syarat menjadi aktivis tidak boleh dari kalangan nelayan petani buruh dsb. Jdi dri kalangan apa aktivis yg kmu maksud?;1,88494E+18;;Franken_blues;in;;0;0;0;https://x.com/Thaharizieq3/status/1884942901471568369;1,40579E+18;Thaharizieq3
1,88494E+18;Thu Jan 30 12:18:33 +0000 2025;0;baru ngerasain dampak dr perubahan ppn 12% alias pemerintah tai ini proses pengadaan masih awal tahun udh dibikin ribet. aaaaa wowoooo kmtollll;1,88494E+18;;;in;;0;0;0;https://x.com/uruurururrr/status/1884939254088049125;2836092085;uruurururrr
1,88479E+18;Thu Jan 30 12:17:38 +0000 2025;0;@mardigu024 Kami juga kaget ppn kmrn tiba2 naik 12%;1,88494E+18;;mardigu024;in;;0;0;0;https://x.com/joinakunid__/status/1884939024059793813;1,82464E+18;joinakunid__
1,88486E+18;Thu Jan 30 12:15:39 +0000 2025;0;@ircigo ppn 12% ga?;1,88494E+18;;ircigo;in;rest;0;0;0;https://x.com/notcruelle/status/1884938525726142474;8,94953E+17;notcruelle
1,88494E+18;Thu Jan 30 12:08:45 +0000 2025;0;PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN meskipun sempat muncul wacana kenaikan PPN hingga 12%. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #KenaikanPPN12% #LayananASDP #logistiknasional https://t.co/721bYxjrNO;1,88494E+18;https://pbs.twimg.com/media/Giij_mYaMAAKUR-.jpg;;in;;0;0;0;https://x.com/BumnSmgRapi02/status/1884936786717421868;1,74202E+18;BumnSmgRapi02
1,88492E+18;Thu Jan 30 11:48:03 +0000 2025;0;@kaedehasra iya semakin besar nominalnya x persentase hasil kenaikan harga semakin tinggi laknatlah PPN 12% buat makan siang ̶b̶e̶r̶g̶i̶z̶i̶ ̶ yang penting gratis ini.;1,88493E+18;;kaedehasra;in;Indonesia;0;0;0;https://x.com/ilhammrizki/status/1884931578968854734;265863071;ilhammrizki
1,88492E+18;Thu Jan 30 11:01:55 +0000 2025;0;@sukasushiiiiiii yauda sini melll;1,88492E+18;;skinsymphony;in;;0;0;0;https://x.com/xitssmarcooo/status/1884919969844175030;1,1018E+18;xitssmarcooo
1,88492E+18;Thu Jan 30 10:50:52 +0000 2025;0;nangkring https://t.co/6NzuTwPFAd;1,88492E+18;https://pbs.twimg.com/media/GiiSLmvasAAn1Vz.jpg;;in;;0;1;0;https://x.com/xitssmarcooo/status/1884917186852159521;1,1018E+18;xitssmarcooo
1,88491E+18;Thu Jan 30 10:29:29 +0000 2025;0;@theophania94 jadi org cina;1,88491E+18;;theophania94;in;;0;1;0;https://x.com/xitssmarcooo/status/1884911805442781579;1,1018E+18;xitssmarcooo
1,88479E+18;Thu Jan 30 10:14:46 +0000 2025;0;@mardigu024 naha kaget mulu?;1,88491E+18;;mardigu024;in;Liyue Harbor ;0;0;0;https://x.com/raigun_shodenn/status/1884908104397320457;1,48291E+18;raigun_shodenn
1,88491E+18;Thu Jan 30 10:04:28 +0000 2025;0;PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN meskipun sempat muncul wacana kenaikan PPN hingga 12%. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #KenaikanPPN12% #LayananASDP #logistiknasional https://t.co/oaw20SlWyK;1,88491E+18;https://pbs.twimg.com/media/GiiHkM3boAASYo5.jpg;;in;;0;0;0;https://x.com/BumnRapi2466/status/1884905512288100648;1,66633E+18;BumnRapi2466
1,8849E+18;Thu Jan 30 10:00:43 +0000 2025;0;ASDP pastikan layanan penyeberangan tetap bebas PPN meski ada wacana kenaikan hingga 12%. Ini langkah strategis untuk menjaga tarif tetap terjangkau &amp;;;;;;;;;;;
1,88488E+18;Thu Jan 30 08:41:38 +0000 2025;0;BISA BISA BISA!!!! (mmf dek koas &amp;;;;;;;;;;;
1,88488E+18;Thu Jan 30 08:39:31 +0000 2025;0;@kring_pajak min tanya dong untuk jasa agen/travel itu dikenakan PPN DPP 100% bukan 11/12 dari harga jual dengan tarif di 1.2%;1,88488E+18;;kring_pajak;in;INA;0;2;0;https://x.com/samudradwekey/status/1884884131483668861;350652216;samudradwekey
1,88486E+18;Thu Jan 30 08:17:48 +0000 2025;1;@kompascom Kelihatan nggak pernah cek langsung kondisi pasar... makanya hampir saja PPN naik klo nggak ada protes... diakali pakai variabel 11/12...pdhl kondisi ekonomi lg lesu @BudiBukanIntel;1,88488E+18;;kompascom;in;Negeri Antah Berantah;0;0;0;https://x.com/WongIndonesiaOK/status/1884878669103104025;427510607;WongIndonesiaOK
1,88448E+18;Thu Jan 30 08:16:38 +0000 2025;0;@kring_pajak Nominal PPN nya langsung dikali 12% pada uang muka padahal kode 05 jasa pariwisata itu PPN dari DPP x10%x12% @kring_pajak https://t.co/sOtS7JV64W;1,88488E+18;https://pbs.twimg.com/media/Gihu5EgaUAAWLEk.jpg;Rethaaajalah;in;;0;1;0;https://x.com/Rethaaajalah/status/1884878373627027906;1,51566E+18;Rethaaajalah
1,88488E+18;Thu Jan 30 08:15:37 +0000 2025;0;@kring_pajak min mau tanya kenapa ya ntpn PPN masa 12-2024 yg barusan di bayar tidak terdeteksi di aplikasi e-faktur web ini sy mau lapor ppn masa 12 2024 blm terkendala hal itu;1,88488E+18;;kring_pajak;in;Karang Pilang, Indonesia;0;1;0;https://x.com/drmwndhva/status/1884878120626589806;617718959;drmwndhva
1,88488E+18;Thu Jan 30 08:10:01 +0000 2025;0;#KawanPajak ingin tahu apa saja yang termasuk barang mewah? Pajak Pertambahan Nilai (PPN) 12% hanya dikenakan pada barang mewah sedangkan pada barang dan jasa lainnya nilai PPN tetap sama. https://t.co/d3C9UjKIDM;1,88488E+18;https://pbs.twimg.com/ext_tw_video_thumb/1884876362995150848/pu/img/3JodoYeMx_NjIxYY.jpg;;in;Kota Bengkulu, Bengkulu;0;1;0;https://x.com/pajakbengkulu1/status/1884876709159415973;3187159544;pajakbengkulu1
1,88487E+18;Thu Jan 30 08:00:34 +0000 2025;0;meskipun sempat muncul wacana kenaikan PPN hingga 12%. Adapun pembebasan Pajak Pertambahan Nilai (PPN) pada layanan angkutan air termasuk penyeberangan menjadi langkah penting untuk memastikan tarif tetap terjangkau sehingga masyarakat di seluruh wilayah #ASDPBebasPPN;1,88487E+18;;bumnplgsigap;in;;0;1;0;https://x.com/bumnplgsigap/status/1884874332536807673;1,43557E+18;bumnplgsigap
1,88487E+18;Thu Jan 30 08:00:34 +0000 2025;0;ASDP Bebas PPN 12% PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN ;1,88487E+18;;;in;;0;1;0;https://x.com/bumnplgsigap/status/1884874329541992833;1,43557E+18;bumnplgsigap
1,88468E+18;Thu Jan 30 07:37:03 +0000 2025;0;@bluepinkyu @tanyakanrl Tergantung kak kalo daerahku biarpun belum menikah dah ga dapet lagi kalo udh kerja malahan ngasih ke anak²;1,88487E+18;;bluepinkyu;in;;0;0;0;https://x.com/lalalabloem/status/1884868414055043136;1,6202E+18;lalalabloem
1,88468E+18;Thu Jan 30 07:35:52 +0000 2025;0;@gagitutong @tanyakanrl Tergantung sih menurutku range nya dari 50-100k. Dulu agak kaget pas datang ke rmh guru dpt angpao 5k biarpun sebenernya ga ngarep sih;1,88487E+18;;gagitutong;in;;0;0;0;https://x.com/lalalabloem/status/1884868114975952972;1,6202E+18;lalalabloem
1,88458E+18;Thu Jan 30 07:34:47 +0000 2025;1;@aingriwehuy Udeh kaya kaleng rombeng omongannya.;1,88487E+18;;aingriwehuy;in;Tangerang, Indonesia;0;0;0;https://x.com/0x0xeasy/status/1884867842476212270;1,79039E+18;0x0xeasy
1,88482E+18;Thu Jan 30 07:30:43 +0000 2025;0;@CenayangFilm Related dikehidupan.;1,88487E+18;;CenayangFilm;in;Tangerang, Indonesia;0;0;0;https://x.com/0x0xeasy/status/1884866818889896410;1,79039E+18;0x0xeasy
1,88458E+18;Thu Jan 30 07:28:10 +0000 2025;0;@Ichavarma_ Bego karena punya mulut lah kocaq HAHA... Gimana sih.;1,88487E+18;;Ichavarma_;in;Tangerang, Indonesia;0;0;0;https://x.com/0x0xeasy/status/1884866176620310816;1,79039E+18;0x0xeasy
1,88487E+18;Thu Jan 30 07:26:58 +0000 2025;0;Saking kesel salah ketik aja.;1,88487E+18;;;in;Tangerang, Indonesia;0;0;0;https://x.com/0x0xeasy/status/1884865874408128927;1,79039E+18;0x0xeasy
1,88407E+18;Thu Jan 30 07:26:31 +0000 2025;0;@memeunivrse Akun cenbul tolol.;1,88487E+18;;memeunivrse;in;Tangerang, Indonesia;0;0;0;https://x.com/0x0xeasy/status/1884865763686883763;1,79039E+18;0x0xeasy
1,88377E+18;Thu Jan 30 07:25:48 +0000 2025;0;@ryasanji Hai Kak. Untuk tarif PPN yang berlaku saat ini adalah 12%. Dalam menentukan penggunaan tax base atau Dasar Pengenaan Pajak (DPP) sesuai PMK Nomor 131 Tahun 2024 silakan ditentukan apakah penyerahan yang dilakukan atas Barang Kena Pajak yang terg;;;;;;;;;;;
1,88486E+18;Thu Jan 30 07:23:05 +0000 2025;0;ASDP pastikan layanan penyeberangan tetap bebas PPN meski ada wacana kenaikan hingga 12%. Ini langkah strategis untuk menjaga tarif tetap terjangkau &amp;;;;;;;;;;;
1,88486E+18;Thu Jan 30 07:18:48 +0000 2025;6;lu kalo scroll douyin jg ketemu murid2 cina joget2 tiktok. lu kalo emg niat nyari jg bakal ketemu video murid indo yg berprestasi ‍️;1,88486E+18;;;in;;0;0;0;https://x.com/jijeling/status/1884863821787070603;1,79422E+18;jijeling
1,88451E+18;Thu Jan 30 07:11:15 +0000 2025;0;@ilyhaechan14 @stephvalentina_ Iya kak males banget sumpah. Bukannya aku ga mau kerja jadi OB pun aku mau jadi waiters juga ga masalah eh malah keluarga yg gengsi. Ribet bener dah. Aku pengen ngerantau biar bisa lepas dari keluarga kalo ga pisah sama mere;1,88486E+18;;ilyhaechan14;in;;0;0;0;https://x.com/lalalabloem/status/1884861918944559248;1,6202E+18;lalalabloem
1,88486E+18;Thu Jan 30 07:00:19 +0000 2025;0;PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN meskipun sempat muncul wacana kenaikan PPN hingga 12%. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #KenaikanPPN12% #LayananASDP #logistiknasional https://t.co/p9MnvoA00l;1,88486E+18;https://pbs.twimg.com/media/GihdYrdaIAAc6qN.jpg;;in;;0;0;0;https://x.com/bumnptkjitu1/status/1884859168806654278;1,68659E+18;bumnptkjitu1
1,88486E+18;Thu Jan 30 06:52:00 +0000 2025;1;ASDP Bebas PPN 12% PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN meskipun sempat muncul wacana kenaikan PPN hingga 12%. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #KenaikanPPN12% #LayananASDP #logistiknasional https://t.co/eeOZ71jThZ;1,88486E+18;https://pbs.twimg.com/media/GihbhG-aEAA998j.jpg;;in;;0;0;0;https://x.com/bumnjitusby/status/1884857077178450090;1,84066E+18;bumnjitusby
1,88448E+18;Thu Jan 30 06:44:33 +0000 2025;0;@kring_pajak Halo ka bisa di edit bagian daftar transaksi saja. Ketika memasukkan uang muka nominal PPN tidak bisa edit ka sedangkan nominal ppnnya langsung x 12% dari DPP;1,88486E+18;;kring_pajak;in;;0;2;0;https://x.com/Rethaaajalah/status/1884855200089084307;1,51566E+18;Rethaaajalah
1,88478E+18;Thu Jan 30 06:42:33 +0000 2025;0;@Muslim_AntiPKI9 @Indomaret @gw_neena @DBarkeh49017 @LibraLuv3 @_Aira922 @Safa_Andriana @liaasister @kaniaputrix @dyahNeZza @Nurulkjo1 @SandraUnie @LeilaLylie @DestaMega27 @kokomkomsari08 @surasujaya Lu ngerti sama perhitungan ppn 12% dan harganya kgk?;1,88485E+18;;Muslim_AntiPKI9;in;;0;0;0;https://x.com/XJulianto/status/1884854697120653555;1,81849E+18;XJulianto
1,88478E+18;Thu Jan 30 06:42:18 +0000 2025;0;@walangfighter Iya bang tp tetep kena PPN 12%..;1,88485E+18;;walangfighter;in;Nomaden;0;1;0;https://x.com/del_paijo/status/1884854632889135328;1,39373E+18;del_paijo
1,88485E+18;Thu Jan 30 06:37:56 +0000 2025;0;itu sbnrnya mau nyium;1,88485E+18;;;in;;0;0;0;https://x.com/jijeling/status/1884853535357174015;1,79422E+18;jijeling
1,88479E+18;Thu Jan 30 06:04:31 +0000 2025;0;@mardigu024 Padahal pembayar PPN 12% yang punya hak tinggal di NKRI ya masak baru kaget sekarang ya ‍️ ehhhh tapi ketawain saja deh ;1,88485E+18;;mardigu024;in;Jakarta Capital Region;0;0;0;https://x.com/maroncos/status/1884845125576376463;442626329;maroncos
1,88485E+18;Thu Jan 30 06:04:07 +0000 2025;0;naiknya ppn jadi 12% beneran kerasa banget kerasa sampe ke rakyat kecil termasuk gweh;1,88485E+18;;;in;;0;0;0;https://x.com/sebakulsirih/status/1884845027249234365;1,49397E+18;sebakulsirih
1,88484E+18;Thu Jan 30 05:57:52 +0000 2025;0;183 jt tuh uda ppn 12% kah?;1,88484E+18;;;in;;0;0;0;https://x.com/lonsdalelte/status/1884843452292284534;1,64807E+18;lonsdalelte
1,88484E+18;Thu Jan 30 05:46:55 +0000 2025;1;Ini orang bayar uang sekolah di Academy Crypto sudah bayar PPN juga gak ya?;1,88484E+18;;;in;Innsbruck, Austria;0;0;0;https://x.com/psych_89/status/1884840695405703204;1,8204E+18;psych_89
1,88463E+18;Thu Jan 30 05:38:34 +0000 2025;0;@typingcntik gue ksh jaminan 100% seruuu include ppn 12%;1,88484E+18;;typingcntik;in;buat baca au aja.;0;0;0;https://x.com/sourilaand/status/1884838595577672049;1,43309E+18;sourilaand
1,88242E+18;Thu Jan 30 05:38:04 +0000 2025;2;@susanty14274561 Hai Kak. Masa dan Tahun Pajak yang tercantum dalam dokumen lain yang dipersamakan dengan FP tersebut masa apa? Jika untuk masa dan tahun pajak 2025 maka tarif PPN yang digunakan seharusnya adalah 12% dan DPP nya adalah menggunakan Nilai L;1,88484E+18;;susanty14274561;in;1500200;0;1;0;https://x.com/kring_pajak/status/1884838470457442429;4564565058;kring_pajak
1,87971E+18;Thu Jan 30 05:36:29 +0000 2025;0;@fingyu Konsepnya gimana ya ini? Betul tapi tidak betul? Udah kaya ppn 12% aja jawabannya perlu revisi ;1,88484E+18;;fingyu;in;𖹭.. 2000;;;;;;
1,88483E+18;Thu Jan 30 05:12:52 +0000 2025;0;Menaikkan tarif PPN 11% menjadi 12% untuk Barang Mewah;1,88483E+18;;;in;Makassar, Indonesia;0;0;0;https://x.com/FajiraNina/status/1884832129131151410;1,40665E+18;FajiraNina
1,88412E+18;Thu Jan 30 04:52:38 +0000 2025;0;@chillzicy Hai Kak. Apakah faktur pajak tersebut dibuat atas transaksi di Januari 2025? Mulai Januari 2025 tarif PPN 12% dengan DPP 11/12 dikali harga jual/nilai penggantian. Kode FP menggunakan 040 karena menggunakan DPP nilai lain. Jika memang terdapat ;1,88483E+18;;chillzicy;in;1500200;0;0;0;https://x.com/kring_pajak/status/1884827036541489298;4564565058;kring_pajak
